"","REF_DATE","Type.of.crop","GEO","Average.farm.price..dollars.per.tonne.","Average.yield..kilograms.per.hectare.","Production..metric.tonnes.","Seeded.area..acres.","Seeded.area..hectares.","Total.farm.value..dollars."
"14563",1973,"Lentils","MB",NA,NA,0,NA,NA,NA
"14564",1973,"Lentils","NB",NA,NA,0,NA,NA,NA
"14565",1973,"Lentils","NL",NA,NA,0,NA,NA,NA
"14566",1973,"Lentils","NS",NA,NA,0,NA,NA,NA
"14567",1973,"Lentils","ON",NA,NA,0,NA,NA,NA
"14568",1973,"Lentils","PE",NA,NA,0,NA,NA,NA
"14569",1973,"Lentils","QC",NA,NA,0,NA,NA,NA
"14570",1973,"Lentils","SK",NA,NA,0,NA,NA,NA
"14571",1973,"Mixed grains","AB",100,2370,383700,400000,161900,38540
"14572",1973,"Mixed grains","BC",105,2180,6650,7500,3050,699
"14573",1973,"Mixed grains","MB",101,2135,255100,295000,119400,25875
"14574",1973,"Mixed grains","NB",76,1945,5350,6800,2750,406
"14575",1973,"Mixed grains","NL",NA,NA,0,NA,NA,NA
"14576",1973,"Mixed grains","NS",86,1580,4500,7000,2850,387
"14577",1973,"Mixed grains","ON",89,2845,1007300,875000,354100,89324
"14578",1973,"Mixed grains","PE",76,2115,69400,81000,32800,5273
"14579",1973,"Mixed grains","QC",108,1420,69100,120000,48600,7479
"14580",1973,"Mixed grains","SK",110,2115,179600,210000,85000,19800
"14581",1973,"Mustard seed","AB",204,800,22700,70000,28300,4625
"14582",1973,"Mustard seed","BC",NA,NA,0,NA,NA,NA
"14583",1973,"Mustard seed","MB",154,895,14500,40000,16200,2240
"14584",1973,"Mustard seed","NB",NA,NA,0,NA,NA,NA
"14585",1973,"Mustard seed","NL",NA,NA,0,NA,NA,NA
"14586",1973,"Mustard seed","NS",NA,NA,0,NA,NA,NA
"14587",1973,"Mustard seed","ON",NA,NA,0,NA,NA,NA
"14588",1973,"Mustard seed","PE",NA,NA,0,NA,NA,NA
"14589",1973,"Mustard seed","QC",NA,NA,0,NA,NA,NA
"14590",1973,"Mustard seed","SK",154,895,81600,225000,91100,12600
"14591",1973,"Oats","AB",104,2115,1712000,2500000,1012500,178710
"14592",1973,"Oats","BC",119,2125,60100,70000,28300,7176
"14593",1973,"Oats","MB",106,1850,972000,1400000,567000,102690
"14594",1973,"Oats","NB",88,1420,26950,47000,19000,2360
"14595",1973,"Oats","NL",NA,NA,0,NA,NA,NA
"14596",1973,"Oats","NS",104,1380,9800,17500,7100,1016
"14597",1973,"Oats","ON",99,1790,434900,600000,242800,42864
"14598",1973,"Oats","PE",89,1635,32500,49000,19850,2887
"14599",1973,"Oats","QC",110,1125,295700,650000,263000,32598
"14600",1973,"Oats","SK",97,1890,1527000,2400000,972000,147510
"14601",1973,"Peas, dry","AB",116,1685,16350,24000,9700,1890
"14602",1973,"Peas, dry","BC",177,1625,650,1000,400,115
"14603",1973,"Peas, dry","MB",202,1610,22850,35000,14200,4620
"14604",1973,"Peas, dry","NB",NA,NA,0,NA,NA,NA
"14605",1973,"Peas, dry","NL",NA,NA,0,NA,NA,NA
"14606",1973,"Peas, dry","NS",NA,NA,0,NA,NA,NA
"14607",1973,"Peas, dry","ON",141,1155,750,1600,650,106
"14608",1973,"Peas, dry","PE",NA,NA,0,NA,NA,NA
"14609",1973,"Peas, dry","QC",300,1145,400,900,350,120
"14610",1973,"Peas, dry","SK",138,1565,2500,4000,1600,345
"14611",1973,"Rye, all","AB",103,1520,147200,240000,97000,15138
"14612",1973,"Rye, all","BC",104,2335,1400,1500,600,146
"14613",1973,"Rye, all","MB",105,1650,54100,82000,32800,5684
"14614",1973,"Rye, all","NB",NA,NA,0,NA,NA,NA
"14615",1973,"Rye, all","NL",NA,NA,0,NA,NA,NA
"14616",1973,"Rye, all","NS",0,0,0,0,0,0
"14617",1973,"Rye, all","ON",84,1720,39100,56000,22700,3296
"14618",1973,"Rye, all","PE",NA,NA,0,NA,NA,NA
"14619",1973,"Rye, all","QC",82,1235,2100,4100,1700,172
"14620",1973,"Rye, all","SK",100,1190,125100,260000,105000,12546
"14621",1973,"Rye, fall remaining","AB",103,1540,137000,NA,NA,14094
"14622",1973,"Rye, fall remaining","BC",NA,NA,0,NA,NA,NA
"14623",1973,"Rye, fall remaining","MB",105,1655,53000,NA,NA,5565
"14624",1973,"Rye, fall remaining","NB",NA,NA,0,NA,NA,NA
"14625",1973,"Rye, fall remaining","NL",NA,NA,0,NA,NA,NA
"14626",1973,"Rye, fall remaining","NS",NA,NA,0,NA,NA,NA
"14627",1973,"Rye, fall remaining","ON",NA,NA,0,NA,NA,NA
"14628",1973,"Rye, fall remaining","PE",NA,NA,0,NA,NA,NA
"14629",1973,"Rye, fall remaining","QC",NA,NA,0,NA,NA,NA
"14630",1973,"Rye, fall remaining","SK",100,1205,117000,NA,NA,11730
"14631",1973,"Rye, spring","AB",102,1275,10200,20000,8000,1044
"14632",1973,"Rye, spring","BC",NA,NA,0,NA,NA,NA
"14633",1973,"Rye, spring","MB",108,1375,1100,2000,800,119
"14634",1973,"Rye, spring","NB",NA,NA,0,NA,NA,NA
"14635",1973,"Rye, spring","NL",NA,NA,0,NA,NA,NA
"14636",1973,"Rye, spring","NS",NA,NA,0,NA,NA,NA
"14637",1973,"Rye, spring","ON",NA,NA,0,NA,NA,NA
"14638",1973,"Rye, spring","PE",NA,NA,0,NA,NA,NA
"14639",1973,"Rye, spring","QC",NA,NA,0,NA,NA,NA
"14640",1973,"Rye, spring","SK",101,1015,8100,20000,8000,816
"14641",1973,"Soybeans","AB",NA,NA,0,NA,NA,NA
"14642",1973,"Soybeans","BC",NA,NA,0,NA,NA,NA
"14643",1973,"Soybeans","MB",NA,NA,0,NA,NA,NA
"14644",1973,"Soybeans","NB",NA,NA,0,NA,NA,NA
"14645",1973,"Soybeans","NL",NA,NA,0,NA,NA,NA
"14646",1973,"Soybeans","NS",NA,NA,0,NA,NA,NA
"14647",1973,"Soybeans","ON",210,2085,396500,470000,190200,83340
"14648",1973,"Soybeans","PE",NA,NA,0,NA,NA,NA
"14649",1973,"Soybeans","QC",NA,NA,0,NA,NA,NA
"14650",1973,"Soybeans","SK",NA,NA,0,NA,NA,NA
"14651",1973,"Sugar beets","AB",51.9,34000,526300,38204,15500,27326
"14652",1973,"Sugar beets","BC",NA,NA,0,NA,NA,NA
"14653",1973,"Sugar beets","MB",35.1,27900,279000,24670,10000,9803
"14654",1973,"Sugar beets","NB",NA,NA,0,NA,NA,NA
"14655",1973,"Sugar beets","NL",NA,NA,0,NA,NA,NA
"14656",1973,"Sugar beets","NS",NA,NA,0,NA,NA,NA
"14657",1973,"Sugar beets","ON",NA,NA,0,NA,NA,NA
"14658",1973,"Sugar beets","PE",NA,NA,0,NA,NA,NA
"14659",1973,"Sugar beets","QC",18.5,42000,96500,5766,2300,1788
"14660",1973,"Sugar beets","SK",NA,NA,0,NA,NA,NA
"14661",1973,"Sunflower seed","AB",194,1085,650,1500,600,126
"14662",1973,"Sunflower seed","BC",NA,NA,0,NA,NA,NA
"14663",1973,"Sunflower seed","MB",220,785,39700,125000,50600,8750
"14664",1973,"Sunflower seed","NB",NA,NA,0,NA,NA,NA
"14665",1973,"Sunflower seed","NL",NA,NA,0,NA,NA,NA
"14666",1973,"Sunflower seed","NS",NA,NA,0,NA,NA,NA
"14667",1973,"Sunflower seed","ON",NA,NA,0,NA,NA,NA
"14668",1973,"Sunflower seed","PE",NA,NA,0,NA,NA,NA
"14669",1973,"Sunflower seed","QC",NA,NA,0,NA,NA,NA
"14670",1973,"Sunflower seed","SK",200,900,900,2500,1000,180
"14671",1973,"Tame hay","AB",39.7,4010,5171000,3200000,1290000,205200
"14672",1973,"Tame hay","BC",45.5,5400,1270000,580000,235000,57750
"14673",1973,"Tame hay","MB",33.1,4070,1996000,1200000,490000,66000
"14674",1973,"Tame hay","NB",25.9,4580,302000,164000,66000,7826
"14675",1973,"Tame hay","NL",NA,NA,0,NA,NA,NA
"14676",1973,"Tame hay","NS",26.5,4210,261000,154000,62000,6912
"14677",1973,"Tame hay","ON",24.3,5830,6510000,2760000,1117000,157872
"14678",1973,"Tame hay","PE",22.1,4500,234000,129000,52000,5160
"14679",1973,"Tame hay","QC",30.5,4500,4878000,2675000,1083000,148674
"14680",1973,"Tame hay","SK",34.2,3420,2631000,1900000,770000,89900
"14681",1973,"Wheat, all","AB",156,1815,3456000,4700000,1902000,538480
"14682",1973,"Wheat, all","BC",165,1755,81600,115000,46500,13500
"14683",1973,"Wheat, all","MB",158,1725,2095000,3000000,1214000,331100
"14684",1973,"Wheat, all","NB",107,1855,2600,3500,1400,278
"14685",1973,"Wheat, all","NL",NA,NA,0,NA,NA,NA
"14686",1973,"Wheat, all","NS",108,2000,2600,3200,1300,280
"14687",1973,"Wheat, all","ON",156,2630,414400,389000,157700,64892
"14688",1973,"Wheat, all","PE",110,2390,9450,9800,3950,1037
"14689",1973,"Wheat, all","QC",125,1670,29700,44000,17800,3709
"14690",1973,"Wheat, all","SK",169,1615,10069000,15400000,6232000,1702000
"14691",1973,"Wheat, durum","AB",NA,NA,0,NA,NA,NA
"14692",1973,"Wheat, durum","BC",NA,NA,0,NA,NA,NA
"14693",1973,"Wheat, durum","MB",NA,NA,0,NA,NA,NA
"14694",1973,"Wheat, durum","NB",NA,NA,0,NA,NA,NA
"14695",1973,"Wheat, durum","NL",NA,NA,0,NA,NA,NA
"14696",1973,"Wheat, durum","NS",NA,NA,0,NA,NA,NA
"14697",1973,"Wheat, durum","ON",NA,NA,0,NA,NA,NA
"14698",1973,"Wheat, durum","PE",NA,NA,0,NA,NA,NA
"14699",1973,"Wheat, durum","QC",NA,NA,0,NA,NA,NA
"14700",1973,"Wheat, durum","SK",NA,NA,0,NA,NA,NA
"14701",1973,"Wheat, spring","AB",NA,NA,0,NA,NA,NA
"14702",1973,"Wheat, spring","BC",NA,NA,0,NA,NA,NA
"14703",1973,"Wheat, spring","MB",NA,NA,0,NA,NA,NA
"14704",1973,"Wheat, spring","NB",NA,NA,0,NA,NA,NA
"14705",1973,"Wheat, spring","NL",NA,NA,0,NA,NA,NA
"14706",1973,"Wheat, spring","NS",NA,NA,0,NA,NA,NA
"14707",1973,"Wheat, spring","ON",157,2000,11400,14000,5700,1789
"14708",1973,"Wheat, spring","PE",NA,NA,0,NA,NA,NA
"14709",1973,"Wheat, spring","QC",NA,NA,0,NA,NA,NA
"14710",1973,"Wheat, spring","SK",NA,NA,0,NA,NA,NA
"14711",1973,"Wheat, winter remaining","AB",NA,NA,0,NA,NA,NA
"14712",1973,"Wheat, winter remaining","BC",NA,NA,0,NA,NA,NA
"14713",1973,"Wheat, winter remaining","MB",NA,NA,0,NA,NA,NA
"14714",1973,"Wheat, winter remaining","NB",NA,NA,0,NA,NA,NA
"14715",1973,"Wheat, winter remaining","NL",NA,NA,0,NA,NA,NA
"14716",1973,"Wheat, winter remaining","NS",NA,NA,0,NA,NA,NA
"14717",1973,"Wheat, winter remaining","ON",157,2650,403000,NA,NA,63103
"14718",1973,"Wheat, winter remaining","PE",NA,NA,0,NA,NA,NA
"14719",1973,"Wheat, winter remaining","QC",NA,NA,0,NA,NA,NA
"14720",1973,"Wheat, winter remaining","SK",NA,NA,0,NA,NA,NA
"14721",1974,"Barley","AB",101,1985,4180000,5300000,2145000,422400
"14722",1974,"Barley","BC",99,2025,139300,170000,68800,13824
"14723",1974,"Barley","MB",102,1585,1154000,1900000,769500,117660
"14724",1974,"Barley","NB",102,2275,7500,8100,3300,766
"14725",1974,"Barley","NL",NA,NA,0,NA,NA,NA
"14726",1974,"Barley","NS",106,2420,3750,3800,1550,396
"14727",1974,"Barley","ON",113,2440,335500,340000,137600,37757
"14728",1974,"Barley","PE",101,2815,22800,20000,8100,2306
"14729",1974,"Barley","QC",129,1675,29800,44000,17800,3830
"14730",1974,"Barley","SK",100,1715,2918000,4200000,1700000,292120
"14731",1974,"Beans, all dry (white and coloured)","AB",NA,NA,0,NA,NA,NA
"14732",1974,"Beans, all dry (white and coloured)","BC",NA,NA,0,NA,NA,NA
"14733",1974,"Beans, all dry (white and coloured)","MB",NA,NA,0,NA,NA,NA
"14734",1974,"Beans, all dry (white and coloured)","NB",NA,NA,0,NA,NA,NA
"14735",1974,"Beans, all dry (white and coloured)","NL",NA,NA,0,NA,NA,NA
"14736",1974,"Beans, all dry (white and coloured)","NS",NA,NA,0,NA,NA,NA
"14737",1974,"Beans, all dry (white and coloured)","ON",296,1395,101100,179500,72600,29914
"14738",1974,"Beans, all dry (white and coloured)","PE",NA,NA,0,NA,NA,NA
"14739",1974,"Beans, all dry (white and coloured)","QC",316,1215,850,1700,700,269
"14740",1974,"Beans, all dry (white and coloured)","SK",NA,NA,0,NA,NA,NA
"14741",1974,"Buckwheat","AB",NA,NA,0,0,NA,0
"14742",1974,"Buckwheat","BC",NA,NA,0,NA,NA,NA
"14743",1974,"Buckwheat","MB",223,940,15250,40000,16200,3402
"14744",1974,"Buckwheat","NB",117,1945,1850,2400,950,217
"14745",1974,"Buckwheat","NL",NA,NA,0,NA,NA,NA
"14746",1974,"Buckwheat","NS",NA,NA,0,NA,NA,NA
"14747",1974,"Buckwheat","ON",128,1180,8150,17000,6900,1047
"14748",1974,"Buckwheat","PE",NA,NA,0,NA,NA,NA
"14749",1974,"Buckwheat","QC",101,1065,4250,10000,4000,431
"14750",1974,"Buckwheat","SK",NA,NA,0,0,NA,0
"14751",1974,"Canola (rapeseed)","AB",312,910,424100,1150000,465400,132396
"14752",1974,"Canola (rapeseed)","BC",306,840,20400,60000,24300,6237
"14753",1974,"Canola (rapeseed)","MB",312,955,192800,500000,202300,60095
"14754",1974,"Canola (rapeseed)","NB",NA,NA,0,NA,NA,NA
"14755",1974,"Canola (rapeseed)","NL",NA,NA,0,NA,NA,NA
"14756",1974,"Canola (rapeseed)","NS",NA,NA,0,NA,NA,NA
"14757",1974,"Canola (rapeseed)","ON",NA,NA,0,NA,NA,NA
"14758",1974,"Canola (rapeseed)","PE",NA,NA,0,NA,NA,NA
"14759",1974,"Canola (rapeseed)","QC",NA,NA,0,NA,NA,NA
"14760",1974,"Canola (rapeseed)","SK",311,895,526200,1450000,586800,163560
"14761",1974,"Corn for grain","AB",NA,NA,0,NA,NA,NA
"14762",1974,"Corn for grain","BC",NA,NA,0,NA,NA,NA
"14763",1974,"Corn for grain","MB",145,2400,4800,5000,2000,697
"14764",1974,"Corn for grain","NB",NA,NA,0,NA,NA,NA
"14765",1974,"Corn for grain","NL",NA,NA,0,NA,NA,NA
"14766",1974,"Corn for grain","NS",NA,NA,0,NA,NA,NA
"14767",1974,"Corn for grain","ON",119,4395,2383000,1340000,542000,284214
"14768",1974,"Corn for grain","PE",NA,NA,0,NA,NA,NA
"14769",1974,"Corn for grain","QC",141,4385,232300,131000,53000,32644
"14770",1974,"Corn for grain","SK",NA,NA,0,NA,NA,NA
"14771",1974,"Corn for silage","AB",0,0,0,0,0,0
"14772",1974,"Corn for silage","BC",27.6,40960,299000,18000,7300,8250
"14773",1974,"Corn for silage","MB",15.4,16900,191000,28000,11300,2940
"14774",1974,"Corn for silage","NB",0,0,0,0,0,0
"14775",1974,"Corn for silage","NL",NA,NA,0,NA,NA,NA
"14776",1974,"Corn for silage","NS",0,0,0,0,0,0
"14777",1974,"Corn for silage","ON",13.6,24680,9081000,910000,368000,123423
"14778",1974,"Corn for silage","PE",0,0,0,0,0,0
"14779",1974,"Corn for silage","QC",15.2,28310,2302000,201000,81300,35036
"14780",1974,"Corn for silage","SK",NA,NA,0,NA,NA,NA
"14781",1974,"Flaxseed","AB",364,785,63500,200000,81000,23100
"14782",1974,"Flaxseed","BC",NA,NA,0,0,NA,0
"14783",1974,"Flaxseed","MB",376,590,167600,700000,283000,63096
"14784",1974,"Flaxseed","NB",NA,NA,0,NA,NA,NA
"14785",1974,"Flaxseed","NL",NA,NA,0,NA,NA,NA
"14786",1974,"Flaxseed","NS",NA,NA,0,NA,NA,NA
"14787",1974,"Flaxseed","ON",NA,NA,0,0,NA,0
"14788",1974,"Flaxseed","PE",NA,NA,0,NA,NA,NA
"14789",1974,"Flaxseed","QC",NA,NA,0,0,NA,0
"14790",1974,"Flaxseed","SK",375,535,119400,550000,223000,44744
"14791",1974,"Lentils","AB",NA,NA,0,NA,NA,NA
"14792",1974,"Lentils","BC",NA,NA,0,NA,NA,NA
"14793",1974,"Lentils","MB",NA,NA,0,NA,NA,NA
"14794",1974,"Lentils","NB",NA,NA,0,NA,NA,NA
"14795",1974,"Lentils","NL",NA,NA,0,NA,NA,NA
"14796",1974,"Lentils","NS",NA,NA,0,NA,NA,NA
"14797",1974,"Lentils","ON",NA,NA,0,NA,NA,NA
"14798",1974,"Lentils","PE",NA,NA,0,NA,NA,NA
"14799",1974,"Lentils","QC",NA,NA,0,NA,NA,NA
"14800",1974,"Lentils","SK",NA,NA,0,NA,NA,NA
"14801",1974,"Mixed grains","AB",107,1990,298000,370000,149700,31828
"14802",1974,"Mixed grains","BC",84,2490,6100,6000,2450,510
"14803",1974,"Mixed grains","MB",93,1515,122500,200000,80900,11400
"14804",1974,"Mixed grains","NB",83,2360,5900,6200,2500,490
"14805",1974,"Mixed grains","NL",NA,NA,0,NA,NA,NA
"14806",1974,"Mixed grains","NS",86,2500,7250,7200,2900,623
"14807",1974,"Mixed grains","ON",101,2680,889500,820000,331800,89767
"14808",1974,"Mixed grains","PE",83,2855,89000,77000,31200,7409
"14809",1974,"Mixed grains","QC",131,1885,87000,114000,46100,11428
"14810",1974,"Mixed grains","SK",107,1615,130600,200000,80900,13952
"14811",1974,"Mustard seed","AB",375,815,36300,110000,44500,13600
"14812",1974,"Mustard seed","BC",NA,NA,0,NA,NA,NA
"14813",1974,"Mustard seed","MB",408,840,13600,40000,16200,5550
"14814",1974,"Mustard seed","NB",NA,NA,0,NA,NA,NA
"14815",1974,"Mustard seed","NL",NA,NA,0,NA,NA,NA
"14816",1974,"Mustard seed","NS",NA,NA,0,NA,NA,NA
"14817",1974,"Mustard seed","ON",NA,NA,0,NA,NA,NA
"14818",1974,"Mustard seed","PE",NA,NA,0,NA,NA,NA
"14819",1974,"Mustard seed","QC",NA,NA,0,NA,NA,NA
"14820",1974,"Mustard seed","SK",386,840,68000,200000,80900,26250
"14821",1974,"Oats","AB",99,1795,1234000,2300000,931500,121600
"14822",1974,"Oats","BC",97,2055,54000,65000,26300,5250
"14823",1974,"Oats","MB",99,1365,663000,1300000,526000,65360
"14824",1974,"Oats","NB",92,1715,35400,51000,20650,3259
"14825",1974,"Oats","NL",NA,NA,0,NA,NA,NA
"14826",1974,"Oats","NS",94,1845,14200,19000,7700,1334
"14827",1974,"Oats","ON",112,1790,409500,565000,228600,45940
"14828",1974,"Oats","PE",91,2095,43250,51000,20650,3927
"14829",1974,"Oats","QC",129,1450,367200,625000,252900,47382
"14830",1974,"Oats","SK",95,1505,1157000,2400000,972000,109500
"14831",1974,"Peas, dry","AB",275,1515,17700,29000,11700,4875
"14832",1974,"Peas, dry","BC",163,2000,800,1000,400,130
"14833",1974,"Peas, dry","MB",232,1395,22600,40000,16200,5246
"14834",1974,"Peas, dry","NB",NA,NA,0,NA,NA,NA
"14835",1974,"Peas, dry","NL",NA,NA,0,NA,NA,NA
"14836",1974,"Peas, dry","NS",NA,NA,0,NA,NA,NA
"14837",1974,"Peas, dry","ON",227,1000,600,1500,600,136
"14838",1974,"Peas, dry","PE",NA,NA,0,NA,NA,NA
"14839",1974,"Peas, dry","QC",298,1110,500,1100,450,149
"14840",1974,"Peas, dry","SK",179,1460,3800,6500,2600,680
"14841",1974,"Rye, all","AB",88,1480,210200,350000,142000,18464
"14842",1974,"Rye, all","BC",87,2375,1900,2000,800,166
"14843",1974,"Rye, all","MB",89,1545,63000,102000,40800,5625
"14844",1974,"Rye, all","NB",NA,NA,0,NA,NA,NA
"14845",1974,"Rye, all","NL",NA,NA,0,NA,NA,NA
"14846",1974,"Rye, all","NS",0,0,0,0,0,0
"14847",1974,"Rye, all","ON",94,1850,44200,59000,23900,4144
"14848",1974,"Rye, all","PE",NA,NA,0,NA,NA,NA
"14849",1974,"Rye, all","QC",98,1375,3300,5900,2400,324
"14850",1974,"Rye, all","SK",87,1240,175800,350000,142000,15246
"14851",1974,"Rye, fall remaining","AB",88,1500,198000,NA,NA,17394
"14852",1974,"Rye, fall remaining","BC",NA,NA,0,NA,NA,NA
"14853",1974,"Rye, fall remaining","MB",89,1550,62000,NA,NA,5535
"14854",1974,"Rye, fall remaining","NB",NA,NA,0,NA,NA,NA
"14855",1974,"Rye, fall remaining","NL",NA,NA,0,NA,NA,NA
"14856",1974,"Rye, fall remaining","NS",NA,NA,0,NA,NA,NA
"14857",1974,"Rye, fall remaining","ON",NA,NA,0,NA,NA,NA
"14858",1974,"Rye, fall remaining","PE",NA,NA,0,NA,NA,NA
"14859",1974,"Rye, fall remaining","QC",NA,NA,0,NA,NA,NA
"14860",1974,"Rye, fall remaining","SK",87,1250,170000,NA,NA,14740
"14861",1974,"Rye, spring","AB",88,1220,12200,25000,10000,1070
"14862",1974,"Rye, spring","BC",NA,NA,0,NA,NA,NA
"14863",1974,"Rye, spring","MB",90,1250,1000,2000,800,90
"14864",1974,"Rye, spring","NB",NA,NA,0,NA,NA,NA
"14865",1974,"Rye, spring","NL",NA,NA,0,NA,NA,NA
"14866",1974,"Rye, spring","NS",NA,NA,0,NA,NA,NA
"14867",1974,"Rye, spring","ON",NA,NA,0,NA,NA,NA
"14868",1974,"Rye, spring","PE",NA,NA,0,NA,NA,NA
"14869",1974,"Rye, spring","QC",NA,NA,0,NA,NA,NA
"14870",1974,"Rye, spring","SK",87,965,5800,15000,6000,506
"14871",1974,"Soybeans","AB",NA,NA,0,NA,NA,NA
"14872",1974,"Soybeans","BC",NA,NA,0,NA,NA,NA
"14873",1974,"Soybeans","MB",NA,NA,0,NA,NA,NA
"14874",1974,"Soybeans","NB",NA,NA,0,NA,NA,NA
"14875",1974,"Soybeans","NL",NA,NA,0,NA,NA,NA
"14876",1974,"Soybeans","NS",NA,NA,0,NA,NA,NA
"14877",1974,"Soybeans","ON",233,1790,300700,415000,167900,70057
"14878",1974,"Soybeans","PE",NA,NA,0,NA,NA,NA
"14879",1974,"Soybeans","QC",NA,NA,0,NA,NA,NA
"14880",1974,"Soybeans","SK",NA,NA,0,NA,NA,NA
"14881",1974,"Sugar beets","AB",56.6,33800,476300,34917,14100,26954
"14882",1974,"Sugar beets","BC",NA,NA,0,NA,NA,NA
"14883",1974,"Sugar beets","MB",56.2,18400,200900,26931,10900,11281
"14884",1974,"Sugar beets","NB",NA,NA,0,NA,NA,NA
"14885",1974,"Sugar beets","NL",NA,NA,0,NA,NA,NA
"14886",1974,"Sugar beets","NS",NA,NA,0,NA,NA,NA
"14887",1974,"Sugar beets","ON",NA,NA,0,NA,NA,NA
"14888",1974,"Sugar beets","PE",NA,NA,0,NA,NA,NA
"14889",1974,"Sugar beets","QC",46.4,32300,74400,5730,2300,3455
"14890",1974,"Sugar beets","SK",NA,NA,0,NA,NA,NA
"14891",1974,"Sunflower seed","AB",NA,0,0,0,0,0
"14892",1974,"Sunflower seed","BC",NA,NA,0,NA,NA,NA
"14893",1974,"Sunflower seed","MB",450,975,8300,21000,8500,3731
"14894",1974,"Sunflower seed","NB",NA,NA,0,NA,NA,NA
"14895",1974,"Sunflower seed","NL",NA,NA,0,NA,NA,NA
"14896",1974,"Sunflower seed","NS",NA,NA,0,NA,NA,NA
"14897",1974,"Sunflower seed","ON",NA,NA,0,NA,NA,NA
"14898",1974,"Sunflower seed","PE",NA,NA,0,NA,NA,NA
"14899",1974,"Sunflower seed","QC",NA,NA,0,NA,NA,NA
"14900",1974,"Sunflower seed","SK",0,0,0,0,0,0
"14901",1974,"Tame hay","AB",45.3,4070,5534000,3350000,1360000,250893
"14902",1974,"Tame hay","BC",59.5,5740,1451000,625000,253000,86400
"14903",1974,"Tame hay","MB",38.6,4270,2177000,1250000,510000,84000
"14904",1974,"Tame hay","NB",45,3860,251000,160000,65000,11302
"14905",1974,"Tame hay","NL",NA,NA,0,NA,NA,NA
"14906",1974,"Tame hay","NS",56.2,4610,304000,162000,66000,17085
"14907",1974,"Tame hay","ON",49.7,5160,5801000,2780000,1125000,288369
"14908",1974,"Tame hay","PE",46.7,3960,210000,132000,53000,9814
"14909",1974,"Tame hay","QC",51.8,4170,4518000,2675000,1083000,233811
"14910",1974,"Tame hay","SK",44.1,3580,2903000,2000000,810000,128000
"14911",1974,"Wheat, all","AB",146,1635,2776000,4200000,1700000,403920
"14912",1974,"Wheat, all","BC",145,1825,51700,70000,28300,7486
"14913",1974,"Wheat, all","MB",147,1415,1605000,2800000,1133000,236000
"14914",1974,"Wheat, all","NB",104,2390,4300,4400,1800,449
"14915",1974,"Wheat, all","NL",NA,NA,0,NA,NA,NA
"14916",1974,"Wheat, all","NS",107,2405,3250,3300,1350,348
"14917",1974,"Wheat, all","ON",159,3020,529600,433000,175300,84225
"14918",1974,"Wheat, all","PE",115,2990,17650,14600,5900,2022
"14919",1974,"Wheat, all","QC",139,1720,41800,60000,24300,5802
"14920",1974,"Wheat, all","SK",159,1410,8273000,14500000,5868000,1316320
"14921",1974,"Wheat, durum","AB",NA,NA,0,NA,NA,NA
"14922",1974,"Wheat, durum","BC",NA,NA,0,NA,NA,NA
"14923",1974,"Wheat, durum","MB",NA,NA,0,NA,NA,NA
"14924",1974,"Wheat, durum","NB",NA,NA,0,NA,NA,NA
"14925",1974,"Wheat, durum","NL",NA,NA,0,NA,NA,NA
"14926",1974,"Wheat, durum","NS",NA,NA,0,NA,NA,NA
"14927",1974,"Wheat, durum","ON",NA,NA,0,NA,NA,NA
"14928",1974,"Wheat, durum","PE",NA,NA,0,NA,NA,NA
"14929",1974,"Wheat, durum","QC",NA,NA,0,NA,NA,NA
"14930",1974,"Wheat, durum","SK",NA,NA,0,NA,NA,NA
"14931",1974,"Wheat, spring","AB",NA,NA,0,NA,NA,NA
"14932",1974,"Wheat, spring","BC",NA,NA,0,NA,NA,NA
"14933",1974,"Wheat, spring","MB",NA,NA,0,NA,NA,NA
"14934",1974,"Wheat, spring","NB",NA,NA,0,NA,NA,NA
"14935",1974,"Wheat, spring","NL",NA,NA,0,NA,NA,NA
"14936",1974,"Wheat, spring","NS",NA,NA,0,NA,NA,NA
"14937",1974,"Wheat, spring","ON",121,2000,10600,13000,5300,1279
"14938",1974,"Wheat, spring","PE",NA,NA,0,NA,NA,NA
"14939",1974,"Wheat, spring","QC",NA,NA,0,NA,NA,NA
"14940",1974,"Wheat, spring","SK",NA,NA,0,NA,NA,NA
"14941",1974,"Wheat, winter remaining","AB",NA,NA,0,NA,NA,NA
"14942",1974,"Wheat, winter remaining","BC",NA,NA,0,NA,NA,NA
"14943",1974,"Wheat, winter remaining","MB",NA,NA,0,NA,NA,NA
"14944",1974,"Wheat, winter remaining","NB",NA,NA,0,NA,NA,NA
"14945",1974,"Wheat, winter remaining","NL",NA,NA,0,NA,NA,NA
"14946",1974,"Wheat, winter remaining","NS",NA,NA,0,NA,NA,NA
"14947",1974,"Wheat, winter remaining","ON",160,3055,519000,NA,NA,82946
"14948",1974,"Wheat, winter remaining","PE",NA,NA,0,NA,NA,NA
"14949",1974,"Wheat, winter remaining","QC",NA,NA,0,NA,NA,NA
"14950",1974,"Wheat, winter remaining","SK",NA,NA,0,NA,NA,NA
"14951",1975,"Barley","AB",106,2270,4964000,5500000,2226000,526680
"14952",1975,"Barley","BC",105,1895,145900,190000,76900,15343
"14953",1975,"Barley","MB",105,1830,1110000,1600000,648000,116280
"14954",1975,"Barley","NB",101,1950,5950,7500,3050,603
"14955",1975,"Barley","NL",NA,NA,0,NA,NA,NA
